style_key,class,n_photos_requested,n_photos_ok,n_fallback,raw_threshold
Ladieswear || Leggings/Tights || Socks and Tights || Black || Solid,solid,8,8,0,5.340402057436483
Ladieswear || Swimwear bottom || Swimwear || Green || Other structure,patterned,8,8,0,16.407787526281385
Ladieswear || Swimwear bottom || Swimwear || Pink || Other structure,patterned,8,8,0,12.00048718356948
Baby/Children || Top || Jersey Fancy || White || Placement print,patterned,8,8,0,23.086501591384256
Ladieswear || Top || Knitwear || Beige || Melange,solid,8,8,0,3.5299564177445504
Sport || Jacket || Jersey Fancy || Black || Solid,solid,8,8,0,2.6083057831805427
Sport || Leggings/Tights || Jersey Fancy || Grey || Solid,solid,8,8,0,4.667351047253212
"Ladieswear || Pyjama set || Under-, Nightwear || Grey || Solid",solid,8,8,0,6.525503589114265
Ladieswear || Heeled sandals || Shoes || Brown || Solid,solid,8,8,0,8.604123672641874
Ladieswear || Hair/alice band || Accessories || Pink || Glittering/Metallic,patterned,6,6,0,15.937733792431818
Menswear || Shirt || Shirts || Green || Stripe,patterned,5,5,0,34.91619450856665
Ladieswear || Top || Unknown || Beige || Solid,solid,6,6,0,7.863337309546796
Ladieswear || Skirt || Skirts || Turquoise || Solid,solid,6,6,0,5.243047032974683
Divided || Hair/alice band || Accessories || Beige || All over pattern,patterned,7,7,0,7.036493306603658
Divided || Hair/alice band || Accessories || Pink || All over pattern,patterned,8,8,0,21.190573376656005
Ladieswear || Trousers || Jersey Fancy || Blue || Stripe,patterned,5,5,0,34.53681612809747
Divided || Sweater || Jersey Fancy || Pink || Front print,patterned,5,5,0,8.194271997609368
Divided || Sweater || Jersey Fancy || White || Front print,patterned,8,8,0,2.047979794446061
Ladieswear || Dress || Special Offers || Pink || All over pattern,patterned,7,7,0,21.55804431486803
Baby/Children || Garment Set || Jersey Fancy || Brown || All over pattern,patterned,6,6,0,10.620025865320969
Ladieswear || Dress || Dresses Ladies || Unknown || All over pattern,patterned,8,8,0,23.444902683619873
Sport || Top || Jersey Fancy || White || Solid,solid,8,8,0,3.6283252396967125
Sport || Top || Jersey Fancy || Pink || Solid,solid,8,8,0,4.692719049833951
Ladieswear || Blazer || Dressed || Pink || Other structure,patterned,6,6,0,5.056696881874785
Menswear || Socks || Socks and Tights || White || Embroidery,patterned,8,8,0,0.7269961789846736
Ladieswear || Vest top || Blouses || Brown || Solid,solid,5,5,0,8.967741771908777
Divided || Jacket || Trousers Denim || White || Denim,patterned,5,5,0,3.546951477582617
Ladieswear || Blazer || Dressed || Turquoise || Solid,solid,5,5,0,7.0371681099952355
Divided || T-shirt || Jersey Fancy || Black || Front print,patterned,7,7,0,2.3321300155120683
Ladieswear || Trousers || Trousers || Beige || Other structure,patterned,6,6,0,8.167034724398942
Ladieswear || Trousers || Jersey Fancy || Unknown || All over pattern,patterned,6,6,0,17.9014762156321
Divided || Blouse || Unknown || Black || All over pattern,patterned,8,8,0,15.47051501751815
Divided || Skirt || Trousers || Blue || Denim,patterned,8,8,0,8.846215871439668
Ladieswear || Sweater || Jersey Fancy || Yellow || Melange,solid,5,5,0,12.27770847965326
Divided || Jumpsuit/Playsuit || Dresses Ladies || Beige || Solid,solid,5,5,0,6.540810124363279
Ladieswear || Skirt || Shorts || Blue || Denim,patterned,8,8,0,5.798305321133736
Ladieswear || Socks || Socks and Tights || White || Placement print,patterned,8,8,1,4.431743469083513
Sport || Shorts || Jersey Fancy || Black || Melange,solid,5,5,0,4.653952842797728
Divided || Skirt || Skirts || Black || Dot,patterned,5,5,0,3.1347648555075973
Ladieswear || Bag || Accessories || Beige || Colour blocking,patterned,6,6,0,11.241444434433653
Divided || Top || Knitwear || White || Solid,solid,5,5,0,4.474658310918635
Ladieswear || Skirt || Shorts || Black || Solid,solid,7,7,0,3.227078221140171
Ladieswear || Trousers || Unknown || Mole || Solid,solid,8,8,0,11.665489194876965
"Ladieswear || Dress || Under-, Nightwear || Black || Solid",solid,8,8,0,1.1308266153017903
Divided || Unknown || Trousers Denim || Blue || Denim,patterned,7,7,0,10.298568117504539
Divided || Hoodie || Unknown || Black || Solid,solid,6,6,0,1.374988095326454
Ladieswear || Earring || Accessories || Turquoise || Solid,solid,8,8,5,10.774379883924805
"Ladieswear || Pyjama set || Under-, Nightwear || Black || Dot",patterned,5,5,0,2.9007314843431207
"Ladieswear || Trousers || Under-, Nightwear || Black || Solid",solid,5,5,0,2.0408350873693424
Ladieswear || Blouse || Blouses || Khaki green || All over pattern,patterned,7,7,0,9.170819506424781
Ladieswear || Dress || Blouses || Beige || Solid,solid,8,8,0,12.834626885429785
Divided || Vest top || Jersey Basic || Grey || Solid,solid,5,5,0,1.8138210707378466
Ladieswear || Swimsuit || Swimwear || Green || Other structure,patterned,6,6,0,23.38227606380099
Sport || Leggings/Tights || Jersey Fancy || Black || Mesh,patterned,8,8,0,1.5051207265307671
Ladieswear || Bodysuit || Jersey Fancy || Beige || Solid,solid,7,7,0,17.169747827699247
Menswear || Socks || Socks and Tights || White || All over pattern,patterned,6,6,0,7.787201599434308
Divided || Swimsuit || Swimwear || Black || Solid,solid,6,6,0,1.0611015661898486
Divided || Dress || Jersey Basic || White || Solid,solid,5,5,0,3.133069359801011
Divided || Dress || Dresses Ladies || White || Dot,patterned,5,5,0,1.3630471912261033
Divided || Dress || Trousers Denim || Black || Denim,patterned,6,6,0,4.570355367217322
Ladieswear || Sarong || Swimwear || Black || Solid,solid,8,8,0,1.9109575846353009
Sport || Vest top || Jersey Fancy || Mole || Solid,solid,5,5,0,10.441555370384231
Ladieswear || Dress || Special Offers || Orange || All over pattern,patterned,6,6,0,25.991913724268894
Ladieswear || Trousers || Trousers || Beige || Melange,solid,8,8,0,2.92575016789754
Ladieswear || Blazer || Dressed || Red || Check,patterned,8,8,0,4.659495944917673
Ladieswear || Dress || Jersey Fancy || Unknown || Solid,solid,6,6,0,30.034710819329476
Ladieswear || Top || Blouses || Beige || Solid,solid,8,8,0,12.483982099498117
Sport || Top || Jersey Fancy || Brown || Solid,solid,6,6,0,23.79665610135016
Divided || Top || Jersey Basic || Lilac Purple || Solid,solid,6,6,0,4.113000768390547
Ladieswear || Shirt || Blouses || Beige || Solid,solid,8,8,0,4.205592084889117
Divided || Sweater || Jersey Basic || Mole || Solid,solid,7,7,0,3.937369585708293
Divided || Sweater || Jersey Basic || White || Solid,solid,7,7,0,1.6919487239023911
Ladieswear || Trousers || Jersey Fancy || Green || Solid,solid,6,6,0,13.494177494357869
Menswear || Trousers || Trousers || Mole || Check,patterned,6,6,0,4.67215196822131
Sport || Leggings/Tights || Jersey Fancy || Khaki green || Solid,solid,6,6,0,15.858084087736554
Ladieswear || Shorts || Jersey Basic || Khaki green || Solid,solid,4,4,0,13.354665139996131
Ladieswear || Jumpsuit/Playsuit || Trousers || White || Solid,solid,8,8,0,1.6735841754314764
Ladieswear || T-shirt || Knitwear || Black || Solid,solid,8,8,0,1.56958064739921
Ladieswear || T-shirt || Knitwear || White || Solid,solid,8,8,0,0.9896366627519169
"Ladieswear || Underwear body || Under-, Nightwear || White || Solid",solid,5,5,0,3.260135524709785
"Ladieswear || Pyjama set || Under-, Nightwear || Mole || Melange",solid,8,8,0,2.871018213489562
"Ladieswear || Sweater || Under-, Nightwear || Beige || Solid",solid,6,6,0,7.928533639643951
Ladieswear || Skirt || Jersey Fancy || Orange || Solid,solid,5,5,0,13.539536671048658
Ladieswear || Dress || Special Offers || Brown || All over pattern,patterned,5,5,0,3.649697367729282
Divided || Dress || Dresses Ladies || Lilac Purple || Check,patterned,7,7,0,13.663403536809763
Divided || Hair/alice band || Accessories || Orange || Solid,solid,5,5,0,13.841168148144904
Divided || Necklace || Accessories || Metal || Metallic,patterned,5,5,0,0.9195536239451018
Ladieswear || Blouse || Blouses || Mole || Solid,solid,7,7,0,9.146348531749393
Divided || Jacket || Unknown || Beige || Solid,solid,6,6,0,13.693186060875597
Ladieswear || T-shirt || Jersey Fancy || Green || Front print,patterned,6,6,0,10.58447011959336
Ladieswear || Hair clip || Accessories || Metal || Glittering/Metallic,patterned,8,8,3,13.533191798287971
Ladieswear || Sweater || Jersey Fancy || Mole || Solid,solid,6,6,0,5.877762368575376
Divided || Dress || Dresses Ladies || Lilac Purple || Solid,solid,8,8,0,19.421926712687178
Ladieswear || Trousers || Blouses || Blue || Denim,patterned,8,8,0,9.011905153289286
