rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,y_true_log,realised_intensity
1,Ladieswear || Swimwear bottom || Swimwear || Black || Other structure,Ladieswear,Swimwear bottom,Swimwear,Black,Other structure,1.0520850194045759,99.76661952553334,10.461538461538462,52,true,true,true,3.931752425220386,49.99626655395887
1411,Ladieswear || Other accessories || Accessories || Green || All over pattern,Ladieswear,Other accessories,Accessories,Green,All over pattern,0.8878865425728577,6.03015879013639,2.3076923076923075,46,false,true,true,2.0378847687290067,6.674358974358974
1412,Divided || Shirt || Blouses || Blue || Solid,Divided,Shirt,Blouses,Blue,Solid,1.0285714285714287,6.026639146297426,1.3846153846153846,42,false,true,true,1.5621850275835547,3.7692307692307683
1413,Ladieswear || Top || Jersey Fancy || Red || All over pattern,Ladieswear,Top,Jersey Fancy,Red,All over pattern,1.3583993226288955,6.019937693473304,1.0769230769230769,50,false,true,true,0.8306769791511632,1.2948717948717947
1414,Ladieswear || Dress || Dresses Ladies || Red || All over pattern,Ladieswear,Dress,Dresses Ladies,Red,All over pattern,0.7877034597831973,6.01415464720592,3.230769230769231,52,false,false,true,2.5614917101540837,11.955128205128203
1415,Ladieswear || Cardigan || Knitwear || Pink || Melange,Ladieswear,Cardigan,Knitwear,Pink,Melange,0.9684191500665467,6.006490658278273,0.46153846153846156,41,false,true,true,1.0459685551826878,1.8461538461538467
1416,Ladieswear || Sandals || Shoes || Red || Solid,Ladieswear,Sandals,Shoes,Red,Solid,1.2658371407277795,5.988822320359426,2.5384615384615383,52,false,true,true,2.897115350444053,17.12179487179487
1417,Menswear || Trousers || Trousers || Blue || Melange,Menswear,Trousers,Trousers,Blue,Melange,0.9213294414811857,5.980577228799873,7.3076923076923075,52,false,true,true,2.0409665821292307,6.698046398046398
1418,Menswear || Sweater || Jersey Basic || Green || Solid,Menswear,Sweater,Jersey Basic,Green,Solid,1.3925574683497612,5.9728230620088265,0.9230769230769231,37,false,true,true,2.8703725300787877,16.643589743589743
1419,Ladieswear || Top || Jersey Fancy || Blue || Lace,Ladieswear,Top,Jersey Fancy,Blue,Lace,1.3366685195478971,5.951859090255264,1.2307692307692308,46,false,true,true,2.6026896854443837,12.5
1420,Divided || Hoodie || Jersey Fancy || White || Placement print,Divided,Hoodie,Jersey Fancy,White,Placement print,0.9943862387799826,5.951802264449312,0.8461538461538461,30,false,true,true,3.091042453358316,21.000000000000004
1421,Divided || Cardigan || Knitwear || Yellow || Solid,Divided,Cardigan,Knitwear,Yellow,Solid,0.6927131471435269,5.944535031855415,1.5384615384615385,52,false,false,true,3.343857955965436,27.32820512820513
1422,Ladieswear || Hair/alice band || Accessories || Green || All over pattern,Ladieswear,Hair/alice band,Accessories,Green,All over pattern,0.9245184371895704,5.939578635147842,2.923076923076923,51,false,true,true,2.049510875433647,6.764102564102562
1423,Divided || Hair/alice band || Accessories || Beige || All over pattern,Divided,Hair/alice band,Accessories,Beige,All over pattern,0.7091238348263451,5.937289906366417,2.076923076923077,39,false,false,true,2.093287549463247,7.111538461538462
1424,Ladieswear || Sweater || Knitwear || Blue || Melange,Ladieswear,Sweater,Knitwear,Blue,Melange,0.7478667484539768,5.934930363934242,2.3076923076923075,50,false,false,true,1.4897299483681326,3.435897435897436
1425,Ladieswear || Blouse || Blouses || Black || Stripe,Ladieswear,Blouse,Blouses,Black,Stripe,1.7277124510049202,5.925288667812459,2.0,51,false,true,true,1.9967912705992186,6.365384615384615
1426,Divided || T-shirt || Jersey Fancy || Red || Placement print,Divided,T-shirt,Jersey Fancy,Red,Placement print,1.2246161910148008,5.9174469107057295,0.38461538461538464,38,false,true,true,,
1427,Ladieswear || Trousers || Trousers || Black || Treatment,Ladieswear,Trousers,Trousers,Black,Treatment,0.9053801407350046,5.915978813198659,6.0,52,false,true,true,2.739078225948624,14.472716172716169
1428,Menswear || Shirt || Shirts || Yellow || Solid,Menswear,Shirt,Shirts,Yellow,Solid,0.8002039328832106,5.915351760658293,4.076923076923077,46,false,false,true,1.993827788956844,6.343589743589743
1429,Menswear || Swimwear bottom || Swimwear || Green || Solid,Menswear,Swimwear bottom,Swimwear,Green,Solid,1.014864688708506,5.911899259061942,0.6923076923076923,17,false,true,false,2.6714926053684125,13.461538461538462
1430,Sport || Leggings/Tights || Jersey Fancy || Lilac Purple || Solid,Sport,Leggings/Tights,Jersey Fancy,Lilac Purple,Solid,1.5837224816544362,5.911037169039871,0.6153846153846154,33,false,true,true,0.9315582040049436,1.5384615384615388
1431,Ladieswear || Bag || Accessories || Yellow || Solid,Ladieswear,Bag,Accessories,Yellow,Solid,0.8720924401742076,5.909925271763881,5.153846153846154,52,false,true,true,1.9863050508145792,6.288553113553113
1432,Sport || Trousers || Unknown || Black || Solid,Sport,Trousers,Unknown,Black,Solid,1.0090397854526023,5.900419424414665,7.076923076923077,52,false,true,true,1.9015059568291357,5.695970695970697
1433,Divided || Sweater || Knitwear || White || Other structure,Divided,Sweater,Knitwear,White,Other structure,0.2911998132586368,5.8954603933676,1.4615384615384615,51,false,false,true,2.0063192768508733,6.435897435897436
1434,Ladieswear || Bag || Accessories || Beige || All over pattern,Ladieswear,Bag,Accessories,Beige,All over pattern,0.5352163261117739,5.891352746846558,3.230769230769231,47,false,false,true,1.8890102667576527,5.612820512820513
1435,Ladieswear || Earring || Accessories || White || Solid,Ladieswear,Earring,Accessories,White,Solid,0.8019211906984252,5.882594394479949,24.307692307692307,52,true,false,true,1.9407320408988913,5.9638469259492615
1436,Menswear || Hoodie || Jersey Basic || Black || Melange,Menswear,Hoodie,Jersey Basic,Black,Melange,1.037408916284176,5.876185751474755,1.4615384615384615,52,false,true,true,1.8044984950054848,5.076923076923077
1437,Divided || Vest top || Knitwear || Beige || Solid,Divided,Vest top,Knitwear,Beige,Solid,1.9499907849049372,5.863372957846869,1.0,44,false,true,true,2.1162555148025524,7.300000000000001
1438,Ladieswear || Scarf || Accessories || Black || Solid,Ladieswear,Scarf,Accessories,Black,Solid,1.109907458798369,5.861451311471984,3.076923076923077,52,false,true,true,2.2145242144212904,8.15705128205128
1439,Divided || Shirt || Blouses || White || Check,Divided,Shirt,Blouses,White,Check,0.9461006910167818,5.842046917394595,0.07692307692307693,21,false,true,false,,
1440,Ladieswear || Bag || Accessories || White || Solid,Ladieswear,Bag,Accessories,White,Solid,1.546897061161136,5.838989321304574,2.6153846153846154,46,false,true,true,2.6546854870520313,13.220512820512822
1441,Ladieswear || Blouse || Blouses || Red || All over pattern,Ladieswear,Blouse,Blouses,Red,All over pattern,0.7284706898584203,5.83394309793181,6.384615384615385,52,false,false,true,1.4964597484379067,3.465850815850815
1442,Divided || Dress || Dresses Ladies || Black || Application/3D,Divided,Dress,Dresses Ladies,Black,Application/3D,0.9723637945718302,5.830127851640553,3.8461538461538463,52,false,true,true,2.477399912124247,10.910256410256412
1443,Ladieswear || Skirt || Trousers || Black || All over pattern,Ladieswear,Skirt,Trousers,Black,All over pattern,0.8611330780408183,5.818880457840992,2.076923076923077,51,false,true,true,0.6472374792558674,0.9102564102564101
1444,"Menswear || Underwear bottom || Under-, Nightwear || White || Solid",Menswear,Underwear bottom,"Under-, Nightwear",White,Solid,1.301397098334229,5.818618502952756,4.615384615384615,51,false,true,true,1.636504190952507,4.137179487179487
1445,Ladieswear || Trousers || Trousers || Grey || Stripe,Ladieswear,Trousers,Trousers,Grey,Stripe,0.8331723738307442,5.815731473887611,2.6923076923076925,52,false,false,true,1.7723413833709536,4.884615384615386
1446,Menswear || Shorts || Shorts || Beige || All over pattern,Menswear,Shorts,Shorts,Beige,All over pattern,0.44125922386791955,5.808693417223639,1.0769230769230769,31,false,false,true,,
1447,Divided || Sweater || Knitwear || Grey || Stripe,Divided,Sweater,Knitwear,Grey,Stripe,0.9504138449962377,5.806386583015846,1.3076923076923077,44,false,true,true,2.5008052358557986,11.192307692307693
1448,Ladieswear || Vest top || Blouses || Black || All over pattern,Ladieswear,Vest top,Blouses,Black,All over pattern,2.859267734553775,5.801474694083585,0.3076923076923077,24,false,true,false,1.7255100836868542,4.615384615384614
1449,Ladieswear || Sneakers || Shoes || Yellow || Solid,Ladieswear,Sneakers,Shoes,Yellow,Solid,4.712702989831537,5.801272491469332,1.9230769230769231,49,false,true,true,2.030170492673053,6.615384615384614
1450,Divided || Sweater || Jersey Fancy || White || Solid,Divided,Sweater,Jersey Fancy,White,Solid,0.5103836516227274,5.80068771696498,5.076923076923077,52,false,false,true,2.015903740656044,6.507509157509157
1451,Ladieswear || Shirt || Blouses || Pink || Stripe,Ladieswear,Shirt,Blouses,Pink,Stripe,1.1846023150794598,5.777871098217597,3.3076923076923075,52,false,true,true,1.5755363607584192,3.833333333333334
1452,Divided || T-shirt || Jersey Fancy || Lilac Purple || Solid,Divided,T-shirt,Jersey Fancy,Lilac Purple,Solid,1.1676455219981188,5.775885730347039,1.0769230769230769,18,false,true,false,3.0266593203027914,19.628205128205128
1453,Divided || Hair/alice band || Accessories || Pink || All over pattern,Divided,Hair/alice band,Accessories,Pink,All over pattern,0.9827796234772981,5.768185090594983,2.8461538461538463,45,false,true,true,1.759277901697822,4.808241758241758
1454,Menswear || Shorts || Jersey Fancy || Blue || All over pattern,Menswear,Shorts,Jersey Fancy,Blue,All over pattern,1.0724773041431614,5.758521528102291,1.6153846153846154,28,false,true,true,2.294863046900135,8.923076923076922
1455,Ladieswear || Ballerinas || Shoes || Black || All over pattern,Ladieswear,Ballerinas,Shoes,Black,All over pattern,0.9396934999130673,5.754748386768207,1.3076923076923077,39,false,true,true,,
1456,"Ladieswear || Night gown || Under-, Nightwear || Blue || All over pattern",Ladieswear,Night gown,"Under-, Nightwear",Blue,All over pattern,0.895118852801795,5.747847518165146,1.3076923076923077,48,false,true,true,0.9162907318741551,1.5
1457,Divided || Jacket || Outdoor || Beige || All over pattern,Divided,Jacket,Outdoor,Beige,All over pattern,1.0551446658474004,5.746265665802035,0.5384615384615384,44,false,true,true,,
1458,"Ladieswear || Pyjama set || Under-, Nightwear || Mole || Melange",Ladieswear,Pyjama set,"Under-, Nightwear",Mole,Melange,,5.7444860541013965,2.3076923076923075,27,false,false,true,3.029142251435617,19.679487179487175
1459,Ladieswear || Dress || Jersey Basic || Black || All over pattern,Ladieswear,Dress,Jersey Basic,Black,All over pattern,0.5366336633663367,5.724606619689702,1.3846153846153846,50,false,false,true,0.6337237600891445,0.8846153846153846
1460,Divided || Sunglasses || Accessories || Metal || Solid,Divided,Sunglasses,Accessories,Metal,Solid,0.7207126948775057,5.717198067999948,0.8461538461538461,34,false,false,true,1.5040773967762742,3.5
1461,Ladieswear || Skirt || Trousers || White || Solid,Ladieswear,Skirt,Trousers,White,Solid,0.7664832218649408,5.710193530492062,2.6923076923076925,50,false,false,true,2.130213867053259,7.416666666666664
1462,Ladieswear || Other accessories || Accessories || Black || All over pattern,Ladieswear,Other accessories,Accessories,Black,All over pattern,0.9166895740093288,5.70748671324608,2.230769230769231,50,false,true,true,2.002082069532261,6.404456654456654
1463,Ladieswear || Bag || Accessories || Black || Other structure,Ladieswear,Bag,Accessories,Black,Other structure,0.9033715059755493,5.705621481953003,2.6923076923076925,52,false,true,true,2.5000688975276777,11.183333333333332
1464,Ladieswear || Dress || Dresses Ladies || Black || Other structure,Ladieswear,Dress,Dresses Ladies,Black,Other structure,1.0009429908326966,5.698880750475676,3.6923076923076925,47,false,true,true,2.3979535461587203,10.000641025641025
1465,Ladieswear || Pumps || Shoes || Black || Solid,Ladieswear,Pumps,Shoes,Black,Solid,1.008266788919857,5.694342619821826,9.384615384615385,52,false,true,true,2.163128437569417,7.69830724830725
1466,Menswear || Shorts || Shorts || White || Denim,Menswear,Shorts,Shorts,White,Denim,1.7606915377616013,5.678061391044141,1.4615384615384615,48,false,true,true,,
1467,Ladieswear || Vest top || Blouses || White || Embroidery,Ladieswear,Vest top,Blouses,White,Embroidery,1.0807437471323096,5.677722182674254,2.3076923076923075,52,false,true,true,3.1702779499023226,22.814102564102566
1468,Menswear || T-shirt || Jersey Fancy || Beige || Solid,Menswear,T-shirt,Jersey Fancy,Beige,Solid,0.7736659611834106,5.667429122653795,3.0,34,false,false,true,1.9622592870568427,6.115384615384615
1469,Divided || Dress || Dresses Ladies || Black || Embroidery,Divided,Dress,Dresses Ladies,Black,Embroidery,0.9139270045051676,5.663972740482024,4.076923076923077,52,false,true,true,1.8614928072427301,5.433333333333333
1470,Divided || Hair/alice band || Accessories || Yellow || Solid,Divided,Hair/alice band,Accessories,Yellow,Solid,0.9789914308068414,5.66201529569219,1.9230769230769231,42,false,true,true,1.8393278861471647,5.292307692307693
1471,Divided || Sweater || Jersey Fancy || Pink || Solid,Divided,Sweater,Jersey Fancy,Pink,Solid,0.7863019629893966,5.66169706033956,11.076923076923077,52,true,false,true,1.7888832088821112,4.982767232767232
1472,Ladieswear || Vest top || Knitwear || Black || Solid,Ladieswear,Vest top,Knitwear,Black,Solid,1.0998866147096127,5.658251126542491,0.7692307692307693,42,false,true,true,3.026721468775513,19.62948717948718
1473,Divided || Dress || Dresses Ladies || Turquoise || All over pattern,Divided,Dress,Dresses Ladies,Turquoise,All over pattern,0.911560896420765,5.657498276438148,4.153846153846154,52,false,true,true,,
1474,Ladieswear || Blouse || Blouses || Green || Jacquard,Ladieswear,Blouse,Blouses,Green,Jacquard,0.42909052609405446,5.646790822383324,0.46153846153846156,44,false,false,true,,
1475,Divided || Sweater || Knitwear || Black || Stripe,Divided,Sweater,Knitwear,Black,Stripe,,5.6459423398910396,0.07692307692307693,40,false,false,true,3.321154673988619,26.692307692307697
1476,Ladieswear || Hair/alice band || Accessories || Pink || All over pattern,Ladieswear,Hair/alice band,Accessories,Pink,All over pattern,1.091484686628848,5.6431942343582095,4.461538461538462,52,false,true,true,1.6630191856912497,4.275213675213676
1477,Menswear || Shirt || Shirts || Khaki green || All over pattern,Menswear,Shirt,Shirts,Khaki green,All over pattern,0.7360813327293773,5.636786382099691,1.2307692307692308,39,false,false,true,1.8498671000353357,5.358974358974359
1478,Divided || Jacket || Outdoor || Khaki green || All over pattern,Divided,Jacket,Outdoor,Khaki green,All over pattern,0.97341825531853,5.635523017072724,1.2307692307692308,39,false,true,true,,
1479,Ladieswear || Dress || Jersey Fancy || Black || Lace,Ladieswear,Dress,Jersey Fancy,Black,Lace,0.69672283246843,5.614710832152432,5.923076923076923,52,false,false,true,1.7673178935013614,4.855128205128204
1480,Ladieswear || Ballerinas || Shoes || Orange || Solid,Ladieswear,Ballerinas,Shoes,Orange,Solid,0.9307468645575663,5.610511141238395,1.2307692307692308,46,false,true,true,2.387939114422395,9.89102564102564
1481,Divided || Coat || Outdoor || Beige || Solid,Divided,Coat,Outdoor,Beige,Solid,1.091182116539724,5.609633669821265,2.5384615384615383,43,false,true,true,1.4363047816945518,3.2051282051282044
1482,Divided || Skirt || Trousers || Pink || All over pattern,Divided,Skirt,Trousers,Pink,All over pattern,1.198738225100531,5.606911541231507,1.0769230769230769,30,false,true,true,2.0352082867030106,6.653846153846156
1483,Ladieswear || Blouse || Blouses || Grey || Solid,Ladieswear,Blouse,Blouses,Grey,Solid,1.1159203726357247,5.60114840351281,1.7692307692307692,51,false,true,true,1.739115735742633,4.6923076923076925
1484,Ladieswear || Bodysuit || Jersey Fancy || Orange || Solid,Ladieswear,Bodysuit,Jersey Fancy,Orange,Solid,0.648891086311626,5.600243633777567,3.0,52,false,false,true,1.6882964873464201,4.410256410256411
1485,Sport || Jacket || Jersey Fancy || Black || Solid,Sport,Jacket,Jersey Fancy,Black,Solid,1.0169961762743476,5.592395647175268,2.8461538461538463,50,false,true,true,1.3570239788197773,2.884615384615384
1486,Ladieswear || Top || Jersey Fancy || Lilac Purple || Solid,Ladieswear,Top,Jersey Fancy,Lilac Purple,Solid,1.063883296946327,5.584220595812455,1.3846153846153846,25,false,true,false,3.528432283526511,33.07051282051282
1487,Ladieswear || Blouse || Blouses || Mole || Solid,Ladieswear,Blouse,Blouses,Mole,Solid,,5.579544270226634,2.3076923076923075,33,false,false,true,3.0300363693505403,19.697985347985348
1488,Ladieswear || Dress || Blouses || Pink || Solid,Ladieswear,Dress,Blouses,Pink,Solid,1.2146230627352286,5.577608491867281,11.76923076923077,50,true,true,true,1.952326544330321,6.045059171060316
1489,Menswear || Sunglasses || Accessories || Metal || Solid,Menswear,Sunglasses,Accessories,Metal,Solid,0.8855282420916862,5.5586859720702,7.923076923076923,52,false,true,true,1.606950082866107,3.987576312576314
1490,Ladieswear || Dress || Jersey Fancy || Red || Lace,Ladieswear,Dress,Jersey Fancy,Red,Lace,1.009932455695246,5.5544769743488,5.384615384615385,52,false,true,true,2.1467663560660903,7.557142857142857
1491,Divided || Blouse || Blouses || Pink || Embroidery,Divided,Blouse,Blouses,Pink,Embroidery,0.7677658209310606,5.527730025819277,1.5384615384615385,36,false,false,true,2.284473343051,8.820512820512823
