rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,all_guards_pass
1,Ladieswear || Hoodie || Jersey Basic || Black || Solid,Ladieswear,Hoodie,Jersey Basic,Black,Solid,1.0597463949766324,48.00784516621666,2.1538461538461537,52,false,true,true,false
1064,Divided || Dress || Jersey Basic || Orange || Solid,Divided,Dress,Jersey Basic,Orange,Solid,0.582737124772226,4.355610737522767,7.538461538461538,52,false,false,true,false
1065,Ladieswear || Ring || Accessories || Metal || Solid,Ladieswear,Ring,Accessories,Metal,Solid,0.9946984063999326,4.3491550053616335,48.92307692307692,52,true,true,true,true
1066,Menswear || Trousers || Trousers || Brown || Check,Menswear,Trousers,Trousers,Brown,Check,1.4579026796697652,4.341157308376103,2.0,52,false,true,true,false
1067,Ladieswear || Skirt || Skirts || Brown || Solid,Ladieswear,Skirt,Skirts,Brown,Solid,1.3162884529524923,4.331655574860697,2.1538461538461537,50,false,true,true,false
1068,Divided || Jacket || Unknown || Red || Solid,Divided,Jacket,Unknown,Red,Solid,1.0153150698925644,4.3315941088691075,0.6153846153846154,33,false,true,true,false
1069,Ladieswear || Scarf || Accessories || Yellow || Solid,Ladieswear,Scarf,Accessories,Yellow,Solid,1.113958882526109,4.330311355623316,3.8461538461538463,52,false,true,true,false
1070,Menswear || Shirt || Shirts || Blue || Solid,Menswear,Shirt,Shirts,Blue,Solid,1.0561335541691539,4.326958963428688,28.923076923076923,52,true,true,true,true
1071,Divided || Skirt || Unknown || Black || Solid,Divided,Skirt,Unknown,Black,Solid,0.8979357983828172,4.326936543777251,2.3846153846153846,52,false,true,true,false
1072,Ladieswear || Other shoe || Shoes || Black || Solid,Ladieswear,Other shoe,Shoes,Black,Solid,1.441020033619456,4.323413738230958,4.769230769230769,52,false,true,true,false
1073,Ladieswear || Coat || Outdoor || Red || Solid,Ladieswear,Coat,Outdoor,Red,Solid,1.6222485793535333,4.320827733990525,0.38461538461538464,32,false,true,true,false
1074,Ladieswear || Dress || Jersey Fancy || Blue || Solid,Ladieswear,Dress,Jersey Fancy,Blue,Solid,0.8516240883625805,4.320036743770164,19.923076923076923,52,true,true,true,true
1075,Ladieswear || Dress || Jersey Fancy || Red || All over pattern,Ladieswear,Dress,Jersey Fancy,Red,All over pattern,1.2583785376672625,4.318956032830259,1.9230769230769231,52,false,true,true,false
1076,Divided || Dungarees || Trousers Denim || Black || Denim,Divided,Dungarees,Trousers Denim,Black,Denim,1.2545568032078886,4.31765619305706,2.4615384615384617,50,false,true,true,false
1077,Ladieswear || Dress || Blouses || Beige || Solid,Ladieswear,Dress,Blouses,Beige,Solid,0.7611702155628473,4.30943199657235,19.153846153846153,52,true,false,true,false
1078,Menswear || Trousers || Trousers || Black || Solid,Menswear,Trousers,Trousers,Black,Solid,1.1607556355599828,4.307331090799807,42.07692307692308,52,true,true,true,true
1079,Ladieswear || Bodysuit || Jersey Fancy || Beige || Solid,Ladieswear,Bodysuit,Jersey Fancy,Beige,Solid,0.727270475305775,4.303013254634774,3.769230769230769,52,false,false,true,false
1080,Divided || Shorts || Jersey Basic || Grey || Melange,Divided,Shorts,Jersey Basic,Grey,Melange,0.9422737429019498,4.302638244992601,5.769230769230769,52,false,true,true,false
1081,Ladieswear || Bracelet || Accessories || Metal || Solid,Ladieswear,Bracelet,Accessories,Metal,Solid,0.934108527131783,4.30253512128027,6.538461538461538,51,false,true,true,false
1082,Menswear || Shirt || Shirts || Beige || Check,Menswear,Shirt,Shirts,Beige,Check,1.0561876478138834,4.301507607814137,7.153846153846154,52,false,true,true,false
1083,Menswear || Hoodie || Jersey Basic || Orange || Solid,Menswear,Hoodie,Jersey Basic,Orange,Solid,0.9734539632897723,4.299421155625858,1.4615384615384615,36,false,true,true,false
1084,Ladieswear || Blouse || Blouses || Black || Dot,Ladieswear,Blouse,Blouses,Black,Dot,0.935924466037217,4.299235502429985,3.076923076923077,51,false,true,true,false
1085,"Ladieswear || Bra || Under-, Nightwear || Orange || Lace",Ladieswear,Bra,"Under-, Nightwear",Orange,Lace,0.7588216847809126,4.2716159770876905,6.923076923076923,52,false,false,true,false
1086,Sport || Vest top || Jersey Fancy || Black || All over pattern,Sport,Vest top,Jersey Fancy,Black,All over pattern,1.4431963600170625,4.26199087597817,1.0,32,false,true,true,false
1087,Divided || Dress || Dresses Ladies || Brown || All over pattern,Divided,Dress,Dresses Ladies,Brown,All over pattern,0.4240765101148363,4.258703055966778,5.6923076923076925,52,false,false,true,false
1088,Ladieswear || Top || Blouses || White || Solid,Ladieswear,Top,Blouses,White,Solid,0.682865824152423,4.2575377158585646,15.692307692307692,52,true,false,true,false
1089,Ladieswear || Dress || Dresses Ladies || Unknown || All over pattern,Ladieswear,Dress,Dresses Ladies,Unknown,All over pattern,0.5902683578728967,4.253727634375356,9.384615384615385,52,false,false,true,false
1090,Ladieswear || Blouse || Blouses || White || Contrast,Ladieswear,Blouse,Blouses,White,Contrast,0.9572970336916651,4.251297306008709,1.5384615384615385,43,false,true,true,false
1091,Ladieswear || Trousers || Jersey Fancy || Khaki green || Solid,Ladieswear,Trousers,Jersey Fancy,Khaki green,Solid,0.9248680982209146,4.249828605365649,2.8461538461538463,52,false,true,true,false
1092,Divided || Boots || Shoes || Black || Solid,Divided,Boots,Shoes,Black,Solid,1.290550578466007,4.248220498948425,8.307692307692308,52,false,true,true,false
1093,Divided || Scarf || Accessories || Pink || Solid,Divided,Scarf,Accessories,Pink,Solid,0.9429159755190757,4.242159091767674,1.0769230769230769,35,false,true,true,false
1094,Ladieswear || Sweater || Knitwear || Lilac Purple || Melange,Ladieswear,Sweater,Knitwear,Lilac Purple,Melange,2.3397415891642215,4.24139231245082,0.07692307692307693,19,false,true,false,false
1095,Sport || Bra || Jersey Fancy || Khaki green || Solid,Sport,Bra,Jersey Fancy,Khaki green,Solid,0.4739745046068408,4.24129695611464,2.1538461538461537,42,false,false,true,false
1096,Ladieswear || Heeled sandals || Shoes || Black || Solid,Ladieswear,Heeled sandals,Shoes,Black,Solid,0.766043084435724,4.239458664755708,21.692307692307693,52,true,false,true,false
1097,Ladieswear || Hat/beanie || Accessories || Pink || Solid,Ladieswear,Hat/beanie,Accessories,Pink,Solid,0.8640939597315437,4.238643263074449,0.6153846153846154,38,false,true,true,false
1098,Ladieswear || Boots || Shoes || Grey || Solid,Ladieswear,Boots,Shoes,Grey,Solid,1.0136695164951939,4.238638609362527,0.9230769230769231,50,false,true,true,false
1099,Ladieswear || Shorts || Shorts || Blue || Denim,Ladieswear,Shorts,Shorts,Blue,Denim,0.8919847133717815,4.236749930082308,27.846153846153847,52,true,true,true,true
1100,Ladieswear || Bag || Accessories || Brown || Solid,Ladieswear,Bag,Accessories,Brown,Solid,0.7970578999589044,4.2297199460208486,7.076923076923077,52,false,false,true,false
1101,Ladieswear || T-shirt || Jersey Fancy || Grey || Solid,Ladieswear,T-shirt,Jersey Fancy,Grey,Solid,1.6369426751592355,4.22080104135933,0.6923076923076923,16,false,true,false,false
1102,Ladieswear || Other accessories || Accessories || Metal || Solid,Ladieswear,Other accessories,Accessories,Metal,Solid,1.0234436080305094,4.220066156020605,15.76923076923077,52,true,true,true,true
1103,Divided || Bag || Accessories || Brown || Solid,Divided,Bag,Accessories,Brown,Solid,1.1289976389783216,4.212675674516028,2.0,50,false,true,true,false
1104,Ladieswear || Hair/alice band || Accessories || Black || Solid,Ladieswear,Hair/alice band,Accessories,Black,Solid,1.1202288409361505,4.208372334514419,22.615384615384617,52,true,true,true,true
1105,Divided || Blouse || Blouses || Pink || Solid,Divided,Blouse,Blouses,Pink,Solid,0.6207244352607092,4.2002179541637865,7.615384615384615,52,false,false,true,false
1106,Divided || Jacket || Outdoor || Orange || Solid,Divided,Jacket,Outdoor,Orange,Solid,0.3758850900262999,4.200043276517707,1.7692307692307692,51,false,false,true,false
1107,Ladieswear || Blouse || Blouses || Blue || Check,Ladieswear,Blouse,Blouses,Blue,Check,1.3766791959023104,4.198837732477965,0.6923076923076923,36,false,true,true,false
1108,Divided || Jumpsuit/Playsuit || Dresses Ladies || Red || Solid,Divided,Jumpsuit/Playsuit,Dresses Ladies,Red,Solid,1.1690140845070423,4.189597259363875,1.6923076923076923,51,false,true,true,false
1109,Ladieswear || Pumps || Shoes || Black || Solid,Ladieswear,Pumps,Shoes,Black,Solid,0.7628687123239264,4.186902779156988,10.076923076923077,52,true,false,true,false
1110,Ladieswear || Dress || Jersey Fancy || Green || Lace,Ladieswear,Dress,Jersey Fancy,Green,Lace,1.8883700689745209,4.186228564471135,3.3846153846153846,52,false,true,true,false
1111,Divided || T-shirt || Jersey Fancy || Grey || Embroidery,Divided,T-shirt,Jersey Fancy,Grey,Embroidery,1.2724957555178267,4.180222995125731,1.2307692307692308,39,false,true,true,false
1112,Ladieswear || Dress || Dresses Ladies || White || Stripe,Ladieswear,Dress,Dresses Ladies,White,Stripe,0.8757107107843466,4.178301400637328,6.3076923076923075,52,false,true,true,false
1113,Menswear || T-shirt || Jersey Basic || Pink || Solid,Menswear,T-shirt,Jersey Basic,Pink,Solid,0.8074858796751623,4.178214926691969,3.6153846153846154,42,false,false,true,false
1114,Ladieswear || Sneakers || Shoes || Grey || Solid,Ladieswear,Sneakers,Shoes,Grey,Solid,2.216933592318405,4.1743881643247605,1.7692307692307692,45,false,true,true,false
1115,Ladieswear || Bag || Accessories || Turquoise || Solid,Ladieswear,Bag,Accessories,Turquoise,Solid,1.1606760418010578,4.158804572138897,1.2307692307692308,50,false,true,true,false
1116,Ladieswear || Vest top || Jersey Fancy || Yellow || Solid,Ladieswear,Vest top,Jersey Fancy,Yellow,Solid,0.8894543279375727,4.1563205775405025,7.3076923076923075,52,false,true,true,false
1117,Ladieswear || Earring || Accessories || Metal || Solid,Ladieswear,Earring,Accessories,Metal,Solid,1.1207147565333075,4.152052553682954,197.46153846153845,52,true,true,true,true
1118,Ladieswear || Sneakers || Shoes || Mole || Solid,Ladieswear,Sneakers,Shoes,Mole,Solid,1.034494653328734,4.145919029031165,1.6153846153846154,43,false,true,true,false
1119,Ladieswear || T-shirt || Jersey Fancy || Green || Front print,Ladieswear,T-shirt,Jersey Fancy,Green,Front print,,4.142868894026945,3.1538461538461537,34,false,false,true,false
1120,Ladieswear || Dress || Blouses || Beige || All over pattern,Ladieswear,Dress,Blouses,Beige,All over pattern,1.138968759893984,4.139360020196915,11.0,52,true,true,true,true
1121,Ladieswear || Other accessories || Accessories || Beige || Solid,Ladieswear,Other accessories,Accessories,Beige,Solid,1.8076024633680188,4.133102100591549,2.923076923076923,45,false,true,true,false
1122,Menswear || Trousers || Trousers || Blue || Check,Menswear,Trousers,Trousers,Blue,Check,0.8979824215541423,4.13000968168449,8.0,52,false,true,true,false
1123,Sport || Vest top || Jersey Fancy || Black || Front print,Sport,Vest top,Jersey Fancy,Black,Front print,1.0113821741064808,4.12831968178876,1.4615384615384615,18,false,true,false,false
1124,Menswear || T-shirt || Jersey Basic || Pink || Stripe,Menswear,T-shirt,Jersey Basic,Pink,Stripe,1.0200978817324984,4.124116631961476,2.0,33,false,true,true,false
1125,Ladieswear || Vest top || Blouses || Beige || Solid,Ladieswear,Vest top,Blouses,Beige,Solid,0.7077289773732245,4.12282380404469,5.384615384615385,52,false,false,true,false
1126,Menswear || Shirt || Shirts || Brown || Check,Menswear,Shirt,Shirts,Brown,Check,1.023109667399481,4.121786722099338,5.6923076923076925,50,false,true,true,false
1127,Ladieswear || Skirt || Skirts || Turquoise || Solid,Ladieswear,Skirt,Skirts,Turquoise,Solid,1.1603762976058973,4.121178335478508,3.769230769230769,52,false,true,true,false
1128,Divided || Blouse || Blouses || Black || Embroidery,Divided,Blouse,Blouses,Black,Embroidery,2.5108506494851763,4.1187842579363,2.3076923076923075,50,false,true,true,false
1129,Divided || Vest top || Jersey Fancy || White || Solid,Divided,Vest top,Jersey Fancy,White,Solid,1.4041450388935102,4.11779788192272,5.769230769230769,52,false,true,true,false
1130,Ladieswear || Hat/beanie || Accessories || White || Solid,Ladieswear,Hat/beanie,Accessories,White,Solid,1.96229379418696,4.116136978291513,1.0,38,false,true,true,false
1131,Ladieswear || Dress || Jersey Fancy || Grey || Melange,Ladieswear,Dress,Jersey Fancy,Grey,Melange,1.735919462043767,4.113103472221489,3.923076923076923,52,false,true,true,false
1132,Divided || Skirt || Skirts || Khaki green || Solid,Divided,Skirt,Skirts,Khaki green,Solid,0.5112724537759246,4.109255099028902,5.153846153846154,52,false,false,true,false
1133,Divided || Skirt || Trousers || Beige || Solid,Divided,Skirt,Trousers,Beige,Solid,0.9482462173314996,4.108862325970094,3.0,29,false,true,true,false
1134,Divided || Shirt || Blouses || Orange || Check,Divided,Shirt,Blouses,Orange,Check,1.0348687552086158,4.096154339361004,1.5384615384615385,39,false,true,true,false
1135,Menswear || Shirt || Shirts || Khaki green || Solid,Menswear,Shirt,Shirts,Khaki green,Solid,1.0172392207619698,4.0957652623195075,11.307692307692308,52,true,true,true,true
1136,Divided || Jacket || Blouses || Beige || Solid,Divided,Jacket,Blouses,Beige,Solid,1.2688077275611649,4.094176743582611,0.6923076923076923,48,false,true,true,false
1137,Ladieswear || Blouse || Blouses || Beige || Jacquard,Ladieswear,Blouse,Blouses,Beige,Jacquard,1.3091652041805275,4.091769214208647,2.5384615384615383,52,false,true,true,false
1138,Menswear || Sweater || Jersey Fancy || Black || Placement print,Menswear,Sweater,Jersey Fancy,Black,Placement print,1.148527870075872,4.079013783628026,5.3076923076923075,51,false,true,true,false
1139,Ladieswear || Blouse || Blouses || White || Stripe,Ladieswear,Blouse,Blouses,White,Stripe,1.0067643051131159,4.076901728260151,10.153846153846153,52,true,true,true,true
1140,Ladieswear || Dress || Dresses Ladies || Lilac Purple || Solid,Ladieswear,Dress,Dresses Ladies,Lilac Purple,Solid,0.9484638836772984,4.074324233100574,8.153846153846153,51,false,true,true,false
1141,Ladieswear || Scarf || Accessories || Blue || All over pattern,Ladieswear,Scarf,Accessories,Blue,All over pattern,1.0,4.074094544316417,1.0769230769230769,37,false,true,true,false
1142,Ladieswear || Vest top || Blouses || Red || Solid,Ladieswear,Vest top,Blouses,Red,Solid,1.4865149116811682,4.069965819101482,4.3076923076923075,52,false,true,true,false
1143,Divided || Bag || Accessories || Mole || Solid,Divided,Bag,Accessories,Mole,Solid,0.8269428370558649,4.067959150525933,2.923076923076923,49,false,false,true,false
1144,Divided || Skirt || Trousers || Red || Solid,Divided,Skirt,Trousers,Red,Solid,1.0359660033167495,4.061748524180005,0.8461538461538461,41,false,true,true,false
1145,Ladieswear || Ring || Accessories || Green || Solid,Ladieswear,Ring,Accessories,Green,Solid,0.9689320388349515,4.060689671455396,2.230769230769231,51,false,true,true,false
1146,Divided || Sweater || Jersey Fancy || Blue || Colour blocking,Divided,Sweater,Jersey Fancy,Blue,Colour blocking,1.5566670660117408,4.0569856946377785,1.2307692307692308,51,false,true,true,false
1147,Divided || Vest top || Blouses || Black || Solid,Divided,Vest top,Blouses,Black,Solid,0.4907419658653319,4.056001195444439,7.615384615384615,52,false,false,true,false
1148,Ladieswear || Hair/alice band || Accessories || Metal || Glittering/Metallic,Ladieswear,Hair/alice band,Accessories,Metal,Glittering/Metallic,1.1852941176470586,4.040073632105456,4.0,52,false,true,true,false
1149,Menswear || Shirt || Shirts || Brown || Solid,Menswear,Shirt,Shirts,Brown,Solid,1.0241618165423396,4.03821781187788,3.3076923076923075,52,false,true,true,false
1150,Ladieswear || Dress || Dresses Ladies || White || Dot,Ladieswear,Dress,Dresses Ladies,White,Dot,0.9272145034420559,4.036181599908411,1.6923076923076923,48,false,true,true,false
1151,Ladieswear || Hat/beanie || Accessories || Unknown || Solid,Ladieswear,Hat/beanie,Accessories,Unknown,Solid,1.706512911383059,4.035161345216987,1.0769230769230769,35,false,true,true,false
1152,Ladieswear || Shorts || Shorts || Grey || Denim,Ladieswear,Shorts,Shorts,Grey,Denim,1.298777928377475,4.033494073677619,8.692307692307692,52,false,true,true,false
1153,Menswear || Sweater || Jersey Fancy || Black || Colour blocking,Menswear,Sweater,Jersey Fancy,Black,Colour blocking,1.399984439430483,4.032925560828148,0.7692307692307693,41,false,true,true,false
1154,Menswear || Trousers || Trousers Denim || Unknown || Denim,Menswear,Trousers,Trousers Denim,Unknown,Denim,0.7097581095901323,4.032784728947925,4.846153846153846,52,false,false,true,false
1155,Menswear || T-shirt || Jersey Fancy || White || Solid,Menswear,T-shirt,Jersey Fancy,White,Solid,1.165595024770739,4.028648237835429,4.6923076923076925,52,false,true,true,false
1156,Ladieswear || Dress || Knitwear || Brown || Solid,Ladieswear,Dress,Knitwear,Brown,Solid,1.1111605157847932,4.023088770829666,1.3076923076923077,51,false,true,true,false
1157,Divided || Trousers || Trousers || Pink || Solid,Divided,Trousers,Trousers,Pink,Solid,0.5820160420282379,4.017841063206819,10.461538461538462,52,true,false,true,false
1158,Menswear || Hoodie || Jersey Fancy || Blue || Front print,Menswear,Hoodie,Jersey Fancy,Blue,Front print,0.9948075698447171,4.016947396584243,1.2307692307692308,12,false,true,false,false
1159,Ladieswear || T-shirt || Jersey Fancy || Red || Solid,Ladieswear,T-shirt,Jersey Fancy,Red,Solid,0.903851285749164,4.0057542349363855,2.4615384615384617,52,false,true,true,false
